id,text,is_gaming_related,main_category,detailed_category
4314,The latest patch ruined Doom Eternal completely,True,express_opinion,opinion_expression
4315,I prefer platformer games over MMORPG games any day,True,express_opinion,opinion_expression
4316,The latest patch ruined Elden Ring completely,True,express_opinion,opinion_expression
4317,Valorant has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4318,Can't stand the toxic community in Diablo IV,True,express_opinion,opinion_expression
4319,Alan Wake 2 has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4320,Resident Evil 4 Remake has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4321,Baldur's Gate 3 has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4322,The latest patch ruined God of War Ragnarök completely,True,express_opinion,opinion_expression
4323,The grinding in Valorant is too tedious,True,express_opinion,opinion_expression
4324,The Gaming PC controller is much more comfortable than Steam Deck,True,express_opinion,opinion_expression
4325,Hogwarts Legacy is definitely the best game of the year,True,express_opinion,opinion_expression
4326,The combat in God of War Ragnarök feels so satisfying,True,express_opinion,opinion_expression
4327,God of War Ragnarök has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4328,The latest patch ruined Spider-Man 2 completely,True,express_opinion,opinion_expression
4329,Hades II is definitely the best game of the year,True,express_opinion,opinion_expression
4330,"The story in Hogwarts Legacy made me cry, so emotional",True,express_opinion,opinion_expression
4331,Can't stand the toxic community in Red Dead Redemption 2,True,express_opinion,opinion_expression
4332,The combat in Baldur's Gate 3 feels so satisfying,True,express_opinion,opinion_expression
4333,I'm really disappointed with the new DLC for Resident Evil 4 Remake,True,express_opinion,opinion_expression
4334,Can't stand the toxic community in Mortal Kombat 1,True,express_opinion,opinion_expression
4335,I prefer sports games over MMORPG games any day,True,express_opinion,opinion_expression
4336,Diablo IV is definitely the best game of the year,True,express_opinion,opinion_expression
4337,I'm really disappointed with the new DLC for Minecraft,True,express_opinion,opinion_expression
4338,The latest patch ruined Doom Eternal completely,True,express_opinion,opinion_expression
4339,Can't stand the toxic community in The Legend of Zelda: Tears of the Kingdom,True,express_opinion,opinion_expression
4340,The Steam Deck controller is much more comfortable than VR Headset,True,express_opinion,opinion_expression
4341,The Legend of Zelda: Tears of the Kingdom is definitely the best game of the year,True,express_opinion,opinion_expression
4342,Can't stand the toxic community in God of War Ragnarök,True,express_opinion,opinion_expression
4343,The combat in Alan Wake 2 feels so satisfying,True,express_opinion,opinion_expression
4344,The grinding in Assassin's Creed Mirage is too tedious,True,express_opinion,opinion_expression
4345,The latest patch ruined Genshin Impact completely,True,express_opinion,opinion_expression
4346,I'm really disappointed with the new DLC for Doom Eternal,True,express_opinion,opinion_expression
4347,The latest patch ruined Final Fantasy XVI completely,True,express_opinion,opinion_expression
4348,I prefer action-adventure games over strategy games any day,True,express_opinion,opinion_expression
4349,The grinding in Starfield is too tedious,True,express_opinion,opinion_expression
4350,The latest patch ruined Resident Evil 4 Remake completely,True,express_opinion,opinion_expression
4351,The VR Headset controller is much more comfortable than Gaming PC,True,express_opinion,opinion_expression
4352,The grinding in Assassin's Creed Mirage is too tedious,True,express_opinion,opinion_expression
4353,Can't stand the toxic community in Baldur's Gate 3,True,express_opinion,opinion_expression
4354,The grinding in Resident Evil 4 Remake is too tedious,True,express_opinion,opinion_expression
4355,"The story in Elden Ring made me cry, so emotional",True,express_opinion,opinion_expression
4356,Call of Duty: Modern Warfare III is definitely the best game of the year,True,express_opinion,opinion_expression
4357,The combat in Red Dead Redemption 2 feels so satisfying,True,express_opinion,opinion_expression
4358,The Gaming PC controller is much more comfortable than PC,True,express_opinion,opinion_expression
4359,"The story in Call of Duty: Modern Warfare III made me cry, so emotional",True,express_opinion,opinion_expression
4360,I'm really disappointed with the new DLC for League of Legends,True,express_opinion,opinion_expression
4361,I'm really disappointed with the new DLC for Apex Legends,True,express_opinion,opinion_expression
4362,The grinding in Fortnite is too tedious,True,express_opinion,opinion_expression
4363,I prefer RPG games over fighting games any day,True,express_opinion,opinion_expression
4364,The combat in The Legend of Zelda: Tears of the Kingdom feels so satisfying,True,express_opinion,opinion_expression
4365,"The story in Hades II made me cry, so emotional",True,express_opinion,opinion_expression
4366,The grinding in Valorant is too tedious,True,express_opinion,opinion_expression
4367,Call of Duty: Modern Warfare III has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4368,Genshin Impact has the best soundtrack I've ever heard in a video game,True,express_opinion,opinion_expression
4369,I prefer platformer games over MOBA games any day,True,express_opinion,opinion_expression
4370,Baldur's Gate 3 is definitely the best game of the year,True,express_opinion,opinion_expression
4371,Red Dead Redemption 2 is definitely the best game of the year,True,express_opinion,opinion_expression
4372,I prefer stealth games over action-adventure games any day,True,express_opinion,opinion_expression
4373,The latest patch ruined Doom Eternal completely,True,express_opinion,opinion_expression
4374,The combat in Alan Wake 2 feels so satisfying,True,express_opinion,opinion_expression
4375,The grinding in Minecraft is too tedious,True,express_opinion,opinion_expression
4376,"My phone battery drains too quickly, any solutions?",False,non_gaming,non_gaming
4377,"My car is making a strange noise, what could it be?",False,non_gaming,non_gaming
4378,I'm looking for a new job in software development,False,non_gaming,non_gaming
4379,Looking for affordable vacation spots in Europe,False,non_gaming,non_gaming
4380,Need help with my math homework,False,non_gaming,non_gaming
4381,Need help with my math homework,False,non_gaming,non_gaming
4382,What's the best way to get to the airport from here?,False,non_gaming,non_gaming
4383,How to prepare for a job interview?,False,non_gaming,non_gaming
4384,Need help with my math homework,False,non_gaming,non_gaming
4385,What's the weather forecast for tomorrow?,False,non_gaming,non_gaming
4386,What's a good workout routine for beginners?,False,non_gaming,non_gaming
4387,Does anyone know how to fix a leaky faucet?,False,non_gaming,non_gaming
4388,"My car is making a strange noise, what could it be?",False,non_gaming,non_gaming
4389,What's the best way to get to the airport from here?,False,non_gaming,non_gaming
4390,Best pizza place in the city?,False,non_gaming,non_gaming
4391,Can someone explain how cryptocurrency works?,False,non_gaming,non_gaming
4392,Need a recipe for chocolate chip cookies,False,non_gaming,non_gaming
4393,What are some good shows to watch on Netflix?,False,non_gaming,non_gaming
4394,What are some good shows to watch on Netflix?,False,non_gaming,non_gaming
4395,Looking for affordable vacation spots in Europe,False,non_gaming,non_gaming
4396,Could anyone recommend a good restaurant in downtown?,False,non_gaming,non_gaming
4397,Looking for recommendations for a good thriller book,False,non_gaming,non_gaming
4398,Where can I buy tickets for the concert next weekend?,False,non_gaming,non_gaming
4399,"My phone battery drains too quickly, any solutions?",False,non_gaming,non_gaming
4400,Best pizza place in the city?,False,non_gaming,non_gaming
4401,How do I reset my router?,False,non_gaming,non_gaming
4402,Need help with my math homework,False,non_gaming,non_gaming
4403,Looking for recommendations for a good thriller book,False,non_gaming,non_gaming
4404,Can someone explain how cryptocurrency works?,False,non_gaming,non_gaming
4405,Does anyone know how to fix a leaky faucet?,False,non_gaming,non_gaming
4406,What's the weather forecast for tomorrow?,False,non_gaming,non_gaming
4407,How do I reset my router?,False,non_gaming,non_gaming
4408,Could anyone recommend a good restaurant in downtown?,False,non_gaming,non_gaming
4409,"My car is making a strange noise, what could it be?",False,non_gaming,non_gaming
